name,hpcpmean_0,hpcpmean_1,hpcpmean_2,hpcpmean_3,hpcpmean_4,hpcpmean_5,hpcpmean_6,hpcpmean_7,hpcpmean_8,hpcpmean_9,hpcpmean_10,hpcpmean_11,hpcpmean_12,hpcpmean_13,hpcpmean_14,hpcpmean_15,hpcpmean_16,hpcpmean_17,hpcpmean_18,hpcpmean_19,hpcpmean_20,hpcpmean_21,hpcpmean_22,hpcpmean_23,hpcpmean_24,hpcpmean_25,hpcpmean_26,hpcpmean_27,hpcpmean_28,hpcpmean_29,hpcpmean_30,hpcpmean_31,hpcpmean_32,hpcpmean_33,hpcpmean_34,hpcpmean_35,hpcpmean_36,hpcpmean_37,hpcpmean_38,hpcpmean_39,hpcpmean_40,hpcpmean_41,hpcpmean_42,hpcpmean_43,hpcpmean_44,hpcpmean_45,hpcpmean_46,hpcpmean_47,hpcpstd_0,hpcpstd_1,hpcpstd_2,hpcpstd_3,hpcpstd_4,hpcpstd_5,hpcpstd_6,hpcpstd_7,hpcpstd_8,hpcpstd_9,hpcpstd_10,hpcpstd_11,hpcpstd_12,hpcpstd_13,hpcpstd_14,hpcpstd_15,hpcpstd_16,hpcpstd_17,hpcpstd_18,hpcpstd_19,hpcpstd_20,hpcpstd_21,hpcpstd_22,hpcpstd_23,hpcpstd_24,hpcpstd_25,hpcpstd_26,hpcpstd_27,hpcpstd_28,hpcpstd_29,hpcpstd_30,hpcpstd_31,hpcpstd_32,hpcpstd_33,hpcpstd_34,hpcpstd_35,hpcpstd_36,hpcpstd_37,hpcpstd_38,hpcpstd_39,hpcpstd_40,hpcpstd_41,hpcpstd_42,hpcpstd_43,hpcpstd_44,hpcpstd_45,hpcpstd_46,hpcpstd_47,makamType
00f1c6d9-c8ee-45e3-a06f-0882ebcb4e2f.mp3,0.0756579,0.0439828,0.0162285,0.00861114,0.00798893,0.00868941,0.00827585,0.0222754,0.0533035,0.0219305,0.0167826,0.022937,0.0125292,0.0151914,0.0155354,0.0211447,0.0445178,0.0377242,0.0235504,0.0163283,0.00980443,0.00563216,0.0096919,0.0119381,0.0108419,0.012341,0.0105842,0.0172012,0.0383507,0.025122,0.0135219,0.0151581,0.00976644,0.011301,0.00944613,0.0164861,0.0348482,0.0367719,0.0114256,0.00898024,0.00569221,0.0060255,0.00754294,0.0122544,0.0282886,0.0431127,0.0343873,0.0401323,0.200232,0.121946,0.0728969,0.0295296,0.0403331,0.0336353,0.0383693,0.0646693,0.104017,0.0600271,0.0564588,0.0507112,0.0350663,0.0419946,0.050823,0.0534315,0.118476,0.093054,0.0649128,0.0387756,0.0181143,0.0287386,0.030679,0.0228804,0.0334275,0.028898,0.0302105,0.0473488,0.104515,0.0624969,0.0366259,0.0530573,0.0284576,0.0288671,0.0234948,0.0446096,0.116399,0.112164,0.0352047,0.0230687,0.0328802,0.0162064,0.036304,0.04242,0.0839707,0.120796,0.110352,0.135687,Acemasiran
168f7c75-84fb-4316-99d7-acabadd3b2e6.mp3,0.0429966,0.0446055,0.0203037,0.0139851,0.0130623,0.0116634,0.0171726,0.0206001,0.0435642,0.04492,0.0191284,0.012966,0.0115036,0.0126882,0.0146141,0.0227536,0.0473715,0.0748519,0.0281291,0.0145809,0.0163605,0.0209453,0.016073,0.014674,0.016039,0.0165758,0.0107383,0.0150414,0.0193509,0.0232113,0.010854,0.00695004,0.00706008,0.00697322,0.00698821,0.00890883,0.0198953,0.0379841,0.0147267,0.0116022,0.00947675,0.0071835,0.00931635,0.0168838,0.023152,0.0427255,0.0237866,0.0257653,0.104866,0.106512,0.0611482,0.0485261,0.0358955,0.0323019,0.0475549,0.0616917,0.111167,0.120441,0.0850042,0.0466272,0.0393605,0.0340916,0.0341415,0.0594516,0.0950247,0.139953,0.0883233,0.0429517,0.0600771,0.0681767,0.0447,0.0386268,0.0449593,0.0502147,0.0338941,0.0374762,0.0574052,0.0762464,0.0486423,0.0241388,0.0217836,0.0176453,0.0210487,0.0299012,0.0706333,0.107816,0.0593209,0.0431489,0.0374757,0.0194797,0.0279743,0.0492353,0.0506115,0.0893844,0.0633417,0.0695812,Acemasiran
24f549dd-3fa4-4e9b-a356-778fbbfd5cad.mp3,0.0984519,0.0338053,0.0148452,0.014108,0.0100772,0.0112067,0.0126755,0.0237788,0.0720297,0.0175648,0.00905235,0.00773556,0.00716441,0.00882134,0.0143922,0.0288771,0.0963981,0.0246094,0.0102346,0.0112458,0.0211313,0.0101256,0.00625391,0.00891834,0.0153874,0.0114449,0.00925171,0.0151635,0.0453908,0.0124875,0.00853065,0.00497874,0.00866941,0.0048576,0.00663786,0.0113215,0.0571345,0.0180877,0.00919507,0.00835565,0.00535,0.00514038,0.00795491,0.0121867,0.0479776,0.0209478,0.0178206,0.0481254,0.195384,0.0808521,0.0460172,0.0511196,0.0210594,0.054873,0.0397963,0.060677,0.168904,0.0615846,0.0541824,0.0251587,0.0300443,0.0200004,0.0338291,0.053232,0.194347,0.0809813,0.0477022,0.0403916,0.0689322,0.0698576,0.0236288,0.0242119,0.0466002,0.0512691,0.0384268,0.0544704,0.114105,0.049806,0.0454618,0.0109989,0.0268422,0.0249798,0.0298315,0.0366504,0.164829,0.0552139,0.0317588,0.0323292,0.0120598,0.0146393,0.0246158,0.0309364,0.0972469,0.0769414,0.059022,0.120009,Acemasiran
407bb0b4-f19b-42ab-8c0a-9f1263126951.mp3,0.0799397,0.0118039,0.0136349,0.0250471,0.00339733,0.00297432,0.00754622,0.0268426,0.0528866,0.00958158,0.00799516,0.00674116,0.00621779,0.00698345,0.00485715,0.0431174,0.106285,0.0285676,0.00896935,0.015166,0.0264351,0.00323957,0.00497165,0.0124843,0.0288218,0.00407515,0.00959667,0.0192326,0.0725121,0.00668421,0.00412578,0.0142729,0.00793485,0.0104608,0.0119335,0.0392637,0.0761309,0.00837077,0.00582142,0.0114481,0.0397483,0.00689205,0.00459916,0.0156148,0.0243228,0.0160467,0.00868513,0.0296911,0.176637,0.0296243,0.0370034,0.0628895,0.0150902,0.00988658,0.0279459,0.0694695,0.112484,0.0314494,0.0216422,0.0257432,0.0194555,0.0262448,0.0113755,0.0747386,0.185855,0.0697306,0.0446133,0.0559722,0.115386,0.0235192,0.0257108,0.0256465,0.0660528,0.0111149,0.036897,0.0583106,0.146786,0.0327888,0.0192572,0.0566493,0.0497192,0.0542906,0.03967,0.061429,0.153706,0.0249517,0.0168688,0.0252766,0.0665726,0.0195543,0.022623,0.0396024,0.0617125,0.0585399,0.0259275,0.0847831,Acemasiran
443819eb-6092-420c-bd86-d946a0ad6555.mp3,0.0993663,0.0146474,0.00387914,0.00408567,0.0128483,0.00362221,0.00258234,0.00946148,0.0900835,0.0200083,0.00543015,0.00565072,0.0111509,0.010448,0.005833,0.00474446,0.0791528,0.0258505,0.00839419,0.00881385,0.0441728,0.00772571,0.00424954,0.0103736,0.0123846,0.00809157,0.00443258,0.00980976,0.0863546,0.0289555,0.0279604,0.00715207,0.0172976,0.00898714,0.00944444,0.015146,0.103445,0.0181254,0.00554811,0.00323877,0.00202982,0.00183205,0.00307033,0.00525172,0.053841,0.0387363,0.00755476,0.0199853,0.246131,0.0811816,0.0208099,0.0224611,0.0412864,0.0227202,0.0252199,0.0452061,0.182368,0.0763322,0.041186,0.0273287,0.0361854,0.0513474,0.0326131,0.0154024,0.111181,0.0445562,0.021074,0.0181824,0.103713,0.0251135,0.0254532,0.0293994,0.0363545,0.0472861,0.0209937,0.0277193,0.161217,0.0640443,0.0722997,0.0265376,0.0348892,0.0306922,0.0166457,0.0430804,0.175731,0.0536624,0.0177784,0.00911371,0.00747893,0.00779592,0.00901558,0.0252675,0.168002,0.127906,0.0451543,0.0797714,Acemasiran
452eaf98-3b0b-4660-a87e-c703f1a31ef7.mp3,0.0710709,0.0206465,0.0161474,0.0087096,0.0145033,0.00975928,0.011888,0.0277819,0.0711608,0.0194813,0.0098555,0.00723821,0.0107797,0.00785644,0.0142095,0.0206105,0.101456,0.0605352,0.0174186,0.015937,0.0412582,0.011942,0.00710039,0.00697606,0.0156441,0.00796314,0.00892756,0.011984,0.049841,0.0176034,0.00935649,0.00542692,0.00707284,0.00625048,0.00764547,0.0144993,0.0585523,0.0250029,0.0148692,0.0113806,0.00758073,0.00790301,0.0108754,0.00942272,0.0408365,0.0191283,0.00943388,0.0184771,0.151778,0.0731615,0.0455861,0.0239819,0.0556328,0.0411784,0.0372034,0.078744,0.174498,0.0886721,0.0480848,0.0292896,0.0896493,0.0264083,0.0321979,0.0597621,0.15446,0.113905,0.0465062,0.0500452,0.115992,0.0353276,0.0224921,0.0255345,0.0481489,0.0287216,0.0301333,0.0328359,0.106196,0.0630646,0.0178816,0.017909,0.0352943,0.0222253,0.0254525,0.0334129,0.117437,0.0589511,0.0312981,0.0322157,0.0299631,0.0189705,0.0187232,0.0248434,0.091401,0.0582419,0.0422469,0.0589886,Acemasiran
51b07b0a-efeb-4acc-99f9-02294e88101b.mp3,0.0463677,0.0368599,0.0163666,0.0123228,0.00872658,0.00605287,0.00834396,0.0193453,0.044983,0.0356937,0.0101507,0.00733327,0.00814327,0.0108033,0.0132098,0.017449,0.0465288,0.0278769,0.0118554,0.0125622,0.014516,0.00850844,0.0104468,0.0175761,0.022575,0.0213681,0.022896,0.0513585,0.075515,0.0373892,0.0144935,0.00964333,0.0121609,0.0104522,0.0128673,0.0155153,0.0357527,0.0181761,0.0153966,0.0108838,0.011069,0.0137728,0.0207588,0.015558,0.0260429,0.0230906,0.0134099,0.0270672,0.132816,0.134914,0.0648134,0.0492424,0.034142,0.021041,0.0349181,0.0478,0.108946,0.11596,0.0425961,0.0328259,0.0287451,0.0302592,0.0365943,0.0369533,0.102721,0.104118,0.0476616,0.0354906,0.0353008,0.0375245,0.0250085,0.0412564,0.0400952,0.0593737,0.0534851,0.107693,0.147706,0.122984,0.046258,0.025981,0.0305788,0.016719,0.0339926,0.0319164,0.113792,0.0893281,0.0639011,0.0487671,0.047931,0.0689488,0.0755019,0.0641641,0.0775788,0.0817227,0.0419286,0.0744664,Acemasiran
5f6ede8c-8447-4746-8cfe-0cb602b8951e.mp3,0.0549922,0.0452421,0.00932815,0.00520097,0.0039623,0.00497652,0.00818372,0.0110426,0.0368879,0.025343,0.00820267,0.00541647,0.00476832,0.00717862,0.00754224,0.0132762,0.0421024,0.0517553,0.0309508,0.0266558,0.0281253,0.0206513,0.0135851,0.0133892,0.0132695,0.0129337,0.0192097,0.0440483,0.0736261,0.0396428,0.016926,0.0117725,0.0105276,0.0133445,0.00888543,0.0126892,0.0291383,0.037912,0.0175136,0.00651277,0.00714134,0.00839218,0.00686462,0.0220598,0.0232672,0.0258257,0.023239,0.035099,0.164899,0.137748,0.0427902,0.023404,0.0119264,0.0156846,0.0360555,0.0561791,0.0953023,0.065571,0.0164732,0.0111092,0.013575,0.0206555,0.031387,0.0467926,0.116655,0.111611,0.0558568,0.0679598,0.0402115,0.052613,0.0770253,0.0715571,0.0677251,0.0709845,0.0618903,0.191994,0.244431,0.1534,0.0625584,0.0351828,0.0233573,0.010998,0.0170038,0.0429883,0.0941292,0.107255,0.0697889,0.0233636,0.0131839,0.0189902,0.0154463,0.111281,0.108586,0.115417,0.10637,0.10718,Acemasiran
788b802a-4212-4ec5-9494-abdbde9409a6.mp3,0.0887869,0.0289126,0.0223441,0.016914,0.0138222,0.0131052,0.011585,0.019468,0.0592996,0.0243524,0.00792742,0.00519528,0.00571149,0.00388433,0.00579457,0.00997459,0.0683255,0.0219586,0.0114491,0.0115606,0.0208311,0.00929599,0.00690516,0.01444,0.0349096,0.0111861,0.0142582,0.0307885,0.0627721,0.0140352,0.00540898,0.00509537,0.00483263,0.00365326,0.00375555,0.00814394,0.0626085,0.0123596,0.00902277,0.0101211,0.0101056,0.00878218,0.0101018,0.0157039,0.0573229,0.0477753,0.0195883,0.0358249,0.155073,0.0729619,0.0617233,0.0456209,0.0356079,0.0398879,0.0408048,0.0637148,0.109698,0.0811894,0.0251689,0.0178698,0.0265713,0.0163171,0.0216869,0.0328079,0.142557,0.0604992,0.0344192,0.0490261,0.0688618,0.0392532,0.0235616,0.0340477,0.0845195,0.0333876,0.0526975,0.0929768,0.11532,0.0389841,0.0201765,0.0221524,0.0151592,0.015762,0.0162584,0.026585,0.125148,0.0477208,0.0245934,0.0343402,0.0491141,0.0212679,0.0297239,0.044567,0.117647,0.122826,0.0746305,0.0839966,Acemasiran
90538d7b-a4b2-415e-b419-a6fb78e24893.mp3,0.0715649,0.018636,0.013986,0.00956115,0.00507021,0.00616475,0.00531198,0.0164182,0.0273918,0.0190119,0.010064,0.0098928,0.0120261,0.00849588,0.0123093,0.0354091,0.0457453,0.0280672,0.0169334,0.0285982,0.0330389,0.0253444,0.0089783,0.014549,0.0209857,0.00875744,0.0188873,0.03765,0.0671636,0.0434364,0.0178973,0.021666,0.0186319,0.0240399,0.01107,0.016254,0.0264693,0.0114193,0.0104813,0.00338411,0.00889564,0.0040763,0.00507224,0.0122166,0.036337,0.00941591,0.013837,0.0516877,0.167838,0.0748973,0.0585899,0.0325916,0.0229195,0.0407137,0.0350797,0.0340704,0.0978313,0.0710513,0.033797,0.0321228,0.0409942,0.0399463,0.0556017,0.0973136,0.129036,0.0763234,0.0661326,0.0928751,0.097594,0.0848279,0.0482077,0.0537717,0.0720962,0.0253696,0.0414134,0.0819002,0.0947621,0.0582896,0.0196288,0.0572314,0.0452951,0.0404727,0.0282014,0.046737,0.132974,0.055813,0.0491222,0.0311987,0.024481,0.0216542,0.0214734,0.0344347,0.114068,0.0596644,0.0594476,0.125569,Acemasiran
